Event Date,App Apple ID,Subscription Name,Standard Subscription Duration,Promotional Offer Name,Promotional Offer ID,Subscription Offer Type,Subscription Offer Duration,Marketing Opt-In Duration,Customer Currency,Proceeds Currency,Device,Country,Subscriber ID,Subscriber ID Reset,Refund,Purchase Date,Units
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765771,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AUD,AUD,iPhone,AU,223411322456765772,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765773,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456765774,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765775,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456765776,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,MXN,MXN,iPhone,MX,223411322456765777,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456765780,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765781,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456765782,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AUD,AUD,iPhone,AU,223411322456765784,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456765785,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,IDR,IDR,iPhone,ID,223411322456765786,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AUD,AUD,iPhone,AU,223411322456765790,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456765791,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765792,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765793,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456765794,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456765795,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765796,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,IDR,IDR,iPhone,ID,223411322456765797,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456765799,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,BRL,BRL,iPhone,BR,223411322456765800,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765801,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AED,AED,iPhone,AE,223411322456765804,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765805,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456765807,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,PT,223411322456765808,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765810,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456765812,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,KE,223411322456765814,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,QAR,QAR,iPhone,QA,223411322456765815,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456765816,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765817,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765819,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,SAR,SAR,iPhone,SA,223411322456765820,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,PKR,PKR,iPhone,PK,223411322456765821,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,SGD,SGD,iPhone,SG,223411322456765823,NULL,NULL,NULL,1
2019-07-17,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456765826,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766014,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,IE,223411322456766016,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766017,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766018,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,AR,223411322456766019,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766020,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766021,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,NL,223411322456766022,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766023,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766024,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456766025,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766026,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766027,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,PKR,PKR,iPhone,PK,223411322456766028,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,IDR,IDR,iPhone,ID,223411322456766029,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,PKR,PKR,iPhone,PK,223411322456766030,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,HUF,HUF,iPhone,HU,223411322456766031,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CHF,CHF,iPhone,CH,223411322456766033,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,SAR,SAR,iPhone,SA,223411322456766034,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766035,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456766036,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,BW,223411322456766038,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766039,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766040,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766041,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766042,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456766043,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AED,AED,iPhone,AE,223411322456766045,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766046,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766047,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,AR,223411322456766048,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766049,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,PKR,PKR,iPhone,PK,223411322456766050,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,THB,THB,iPhone,TH,223411322456766051,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AED,AED,iPhone,AE,223411322456766052,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766053,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766054,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,KH,223411322456766056,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456766058,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766059,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766061,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766062,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456766063,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,MXN,MXN,iPhone,MX,223411322456766064,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EGP,EGP,iPhone,EG,223411322456766065,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766066,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766067,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766068,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456766069,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,IDR,IDR,iPhone,ID,223411322456766071,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,COP,COP,iPhone,CO,223411322456766072,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,PLN,PLN,iPhone,PL,223411322456766077,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766079,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,COP,COP,iPhone,CO,223411322456766080,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766081,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,COP,COP,iPhone,CO,223411322456766082,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766083,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766084,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766086,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766087,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766089,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,SAR,SAR,iPhone,SA,223411322456766090,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766091,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AUD,AUD,iPhone,AU,223411322456766093,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456766095,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,PT,223411322456766096,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,TRY,TRY,iPhone,TR,223411322456766097,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,LK,223411322456766098,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766099,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766100,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,CAD,CAD,iPhone,CA,223411322456766102,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,KH,223411322456766103,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766106,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456766107,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,MZ,223411322456766110,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,IDR,IDR,iPhone,ID,223411322456766111,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766112,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,TRY,TRY,iPhone,TR,223411322456766113,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,QAR,QAR,iPhone,QA,223411322456766114,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,BRL,BRL,iPhone,BR,223411322456766115,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,SAR,SAR,iPhone,SA,223411322456766116,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766117,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766118,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,GBP,GBP,iPhone,GB,223411322456766119,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766120,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,LV,223411322456766121,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766124,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766126,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766127,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,QAR,QAR,iPhone,QA,223411322456766128,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,FR,223411322456766129,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,THB,THB,iPhone,TH,223411322456766130,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,KE,223411322456766131,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AED,AED,iPhone,AE,223411322456766132,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,TRY,TRY,iPhone,TR,223411322456766133,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,NGN,NGN,iPhone,NG,223411322456766135,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,TRY,TRY,iPhone,TR,223411322456766136,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766138,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766139,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766141,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,IDR,IDR,iPhone,ID,223411322456766144,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,MYR,MYR,iPhone,MY,223411322456766145,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766146,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,PY,223411322456766147,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766148,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,RUB,RUB,iPhone,RU,223411322456766149,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,ILS,ILS,iPhone,IL,223411322456766150,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766151,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766152,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,TRY,TRY,iPhone,TR,223411322456766153,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,CR,223411322456766154,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,AED,AED,iPhone,AE,223411322456766155,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766156,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766157,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,MN,223411322456766158,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,EUR,EUR,iPhone,ES,223411322456766159,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,QAR,QAR,iPhone,QA,223411322456766161,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,INR,INR,iPhone,IN,223411322456766162,NULL,NULL,NULL,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,NULL,NULL,Free Trial,7 Days,NULL,USD,USD,iPhone,US,223411322456766165,NULL,NULL,NULL,1
