Event Date,App Apple ID,Subscription Name,Standard Subscription Duration,Promotional Offer Name,Promotional Offer ID,Subscription Offer Type,Subscription Offer Duration,Marketing Opt-In Duration,Customer Currency,Proceeds Currency,Device,Country,Subscriber ID,Subscriber ID Reset,Refund,Purchase Date,Units
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,MN,223411322456766211,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766212,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766215,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766216,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766217,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766218,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766220,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766221,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766222,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EGP,EGP,iPhone,EG,223411322456766223,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766224,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766225,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,AR,223411322456766227,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766228,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,TRY,TRY,iPhone,TR,223411322456766230,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766233,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SEK,SEK,iPhone,SE,223411322456766234,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766235,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,TRY,TRY,iPhone,TR,223411322456766236,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,DKK,DKK,iPhone,DK,223411322456766237,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766239,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SGD,SGD,iPhone,SG,223411322456766240,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766241,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SGD,SGD,iPhone,SG,223411322456766242,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766244,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766245,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SGD,SGD,iPhone,SG,223411322456766246,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766247,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766248,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SGD,SGD,iPhone,SG,223411322456766249,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766254,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,RUB,RUB,iPhone,RU,223411322456766255,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PLN,PLN,iPhone,PL,223411322456766256,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,CAD,CAD,iPhone,CA,223411322456766257,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766258,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,KH,223411322456766259,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,AR,223411322456766260,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AUD,AUD,iPhone,AU,223411322456766262,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PKR,PKR,iPhone,PK,223411322456766263,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766264,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766265,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766266,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766268,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766269,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766270,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,ILS,ILS,iPhone,IL,223411322456766272,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766273,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766274,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766276,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766277,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AUD,AUD,iPhone,AU,223411322456766278,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,UG,223411322456766279,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766281,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766282,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,JO,223411322456766283,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,LV,223411322456766284,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766287,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SAR,SAR,iPhone,SA,223411322456766289,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,RUB,RUB,iPhone,RU,223411322456766291,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,HKD,HKD,iPhone,HK,223411322456766292,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,CAD,CAD,iPhone,CA,223411322456766293,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766296,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766297,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766298,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766299,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,VND,VND,iPhone,VN,223411322456766300,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766301,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,GH,223411322456766302,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766303,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PLN,PLN,iPhone,PL,223411322456766304,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766305,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766306,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766307,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,TRY,TRY,iPhone,TR,223411322456766309,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MXN,MXN,iPhone,MX,223411322456766310,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766311,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766312,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,ILS,ILS,iPhone,IL,223411322456766313,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766315,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766316,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SGD,SGD,iPhone,SG,223411322456766317,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PKR,PKR,iPhone,PK,223411322456766320,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,QAR,QAR,iPhone,QA,223411322456766321,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766322,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766323,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766325,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766326,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SAR,SAR,iPhone,SA,223411322456766327,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766328,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,TRY,TRY,iPhone,TR,223411322456766329,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766330,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766331,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766332,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766334,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766336,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,CHF,CHF,iPhone,CH,223411322456766337,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SGD,SGD,iPhone,SG,223411322456766340,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766341,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766342,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,IT,223411322456766343,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766344,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,GR,223411322456766345,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,ES,223411322456766346,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,KH,223411322456766347,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766348,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,CHF,CHF,iPhone,CH,223411322456766349,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,QAR,QAR,iPhone,QA,223411322456766350,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766351,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SAR,SAR,iPhone,SA,223411322456766352,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SAR,SAR,iPhone,SA,223411322456766354,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766355,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766356,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,THB,THB,iPhone,TH,223411322456766357,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EGP,EGP,iPhone,EG,223411322456766358,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,MN,223411322456766359,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766360,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,TRY,TRY,iPhone,TR,223411322456766362,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766363,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766365,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AUD,AUD,iPhone,AU,223411322456766367,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,TRY,TRY,iPhone,TR,223411322456766368,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766370,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766371,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,KH,223411322456766373,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766374,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,AT,223411322456766375,,,,1
2019-07-18,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766377,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SAR,SAR,iPhone,SA,223411322456766378,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766379,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766380,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766381,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766383,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766384,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766385,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766386,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766387,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766389,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766390,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,KH,223411322456766391,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766392,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,RUB,RUB,iPhone,RU,223411322456766395,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766396,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766398,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,FR,223411322456766399,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766400,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766401,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766402,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPad,AR,223411322456766405,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,GBP,GBP,iPhone,GB,223411322456766406,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766407,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766408,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766409,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766411,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,MN,223411322456766413,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766416,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766419,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766420,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766421,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766422,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766424,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766425,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766427,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766428,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766429,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766431,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,NGN,NGN,iPhone,NG,223411322456766435,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,VND,VND,iPhone,VN,223411322456766436,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766437,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766438,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,LB,223411322456766439,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766440,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766441,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,DKK,DKK,iPhone,DK,223411322456766442,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AUD,AUD,iPhone,AU,223411322456766443,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766444,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766445,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766446,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766447,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766448,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,CLP,CLP,iPhone,CL,223411322456766449,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AUD,AUD,iPhone,AU,223411322456766451,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766452,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766454,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766455,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MXN,MXN,iPhone,MX,223411322456766457,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766459,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766460,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,AED,AED,iPhone,AE,223411322456766461,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,IDR,IDR,iPhone,ID,223411322456766462,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,SAR,SAR,iPhone,SA,223411322456766465,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,INR,INR,iPhone,IN,223411322456766466,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766467,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,US,223411322456766469,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,MYR,MYR,iPhone,MY,223411322456766470,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,PHP,PHP,iPhone,PH,223411322456766471,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,USD,USD,iPhone,KH,223411322456766473,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,IE,223411322456766474,,,,1
2019-07-19,1,weekly 9.99 + 7D trial,7 Days,,,Free Trial,7 Days,,EUR,EUR,iPhone,IE,223411322456766475,,,,1
